,catagory,sub_cata_1,sub_cata_2,product,price,review,review_num
269,Accessories,Hats,,Men's Fast and Free Running Hat,38.0,,0
272,Accessories,Yoga Accessories,,Lift and Lengthen Yoga Block Marbled,28.0,4.8,112
280,Accessories,Equipment,,The Hot/Cold Bottle 17oz,48.0,3.1,254
284,Accessories,Yoga Accessories,,The (Small) Towel,24.0,4.5,238
286,Accessories,Hats,,Men's Fast and Free Running Hat Elite Online Only,48.0,,0
287,Accessories,Hats,,Men's Days Shade Ball Cap Ripstop,38.0,,0
289,Accessories,Yoga Mats,,The Reversible Mat 3mm,68.0,3.7,79
290,Accessories,Bags,,New Crew Backpack 22L,98.0,4.4,890
293,Accessories,Hair Accessories,,Men's Metal Vent Tech Headband,18.0,,0
295,Accessories,Bags,,Fast and Free Running Belt,44.0,4.2,145
298,Accessories,,,Men's Cold Terrain Lined Gloves Tech,62.0,3.7,37
300,Accessories,,,Close-Fit Wool-Blend Ribbed Knit Beanie,48.0,,0
304,Accessories,,,Fast and Free Running Armband,44.0,3.2,54
305,Accessories,Equipment,,Purist Cycling Water Bottle,24.0,3.4,21
307,Accessories,Equipment,,Stay Hot Keep Cold Bottle 19oz,44.0,3.0,80
311,Accessories,Gloves & Mittens,,Men's Cold Terrain Running Gloves Tech,42.0,3.1,43
313,Accessories,Hats,,Men's Cold Terrain Running Ear Warmer,28.0,,0
317,Accessories,Gloves & Mittens,,Men's City Keeper Gloves Tech,84.0,2.3,42
318,Accessories,Bags,,Daily Essentials Nano Pouch,34.0,4.9,17
319,Accessories,Hats,,Chill Fighter Beanie,48.0,,0
323,Accessories,,,Men's Cold Terrain Hooded Gloves Tech,52.0,,0
325,Accessories,,,Command the Day Large Duffle Bag 37L,168.0,3.8,115
326,Accessories,,,Men's Daily Stride Low-Ankle Sock 3 Pack Wordmark,34.0,2.2,35
327,Accessories,,,Men's Power Stride Tab Sock Online Only,14.0,3.7,22
328,Accessories,,,Men's MacroPillow Ankle Running Sock Medium Cushioning Online Only,28.0,3.2,18
329,Accessories,,,Men's Power Stride Crew Sock 3 Pack Stripe,48.0,3.8,8
330,Accessories,,,Men's Daily Stride Crew Sock Tie Dye Wordmark,18.0,3.8,20
331,Accessories,,,Men's Find Your Balance Studio Tab Sock Online Only,28.0,1.7,7
332,Men's Clothes,Shirts,Short Sleeve Shirts,Metal Vent Tech Short Sleeve Shirt 2.0,39.0,3.5,1177
333,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Stripe lululemon,9.0,,0
334,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt COC Logo,39.0,4.3,20
335,Men's Clothes,Shorts,,"Pace Breaker Lined Short 7""",39.0,4.2,950
336,Men's Clothes,Shorts,,"License to Train Linerless Short 7""",49.0,4.0,325
337,Men's Clothes,Pants,Sweatpants,City Sweat Jogger,59.0,4.3,399
338,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Graphic Long Sleeve Shirt COC Logo,39.0,3.9,8
339,Men's Clothes,Shorts,,"Pace Breaker Linerless Short 7""",39.0,4.3,1028
340,Men's Clothes,Shorts,,"Bowline Short 8"" Stretch Ripstop",39.0,4.0,197
341,Men's Clothes,Shorts,,"Pace Breaker Lined Short 9""",39.0,3.5,1017
342,Men's Clothes,Pants,Joggers,City Sweat Jogger Tall Online Only,59.0,4.4,288
343,Men's Clothes,Shorts,,"License to Train Lined Short 7""",49.0,4.0,125
344,Men's Clothes,Pants,,ABC Skinny-Fit Jogger Warpstreme Online Only,99.0,4.3,307
345,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie COC Logo Online Only,69.0,4.3,57
346,Men's Clothes,Shorts,,"Pace Breaker Linerless Short 9"" Online Only",39.0,4.3,499
347,Men's Clothes,Shirts,Short Sleeve Shirts,Drysense Short Sleeve Shirt,39.0,3.9,263
348,Men's Clothes,Pants,Sweatpants,Surge Jogger Tall,69.0,4.2,178
349,Men's Clothes,Hoodies & Sweatshirts,,Oversized-Fit Fleece Half Zip,79.0,4.7,143
350,Men's Clothes,Pants,Joggers,Team Canada City Sweat Jogger COC Logo,69.0,3.7,62
351,Men's Clothes,Shorts,,"Team Canada Pace Breaker Linerless Short 7"" COC Logo Online Only",39.0,4.9,19
352,Men's Clothes,Shirts,Short Sleeve Shirts,lululemon Fundamental T-Shirt,39.0,3.2,531
353,Men's Clothes,Shirts,Long Sleeve Shirts,lululemon Fundamental Long Sleeve Shirt,39.0,3.4,138
354,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7"" Oxford",59.0,3.6,69
355,Men's Clothes,Coats & Jackets,,Wunder Puff Vest,149.0,4.3,32
356,Men's Clothes,Pants,Sweatpants,At Ease Jogger,59.0,4.1,447
357,Men's Clothes,Shorts,,"Commission Classic-Fit Short 9"" Oxford",59.0,4.1,30
358,Men's Clothes,Pants,Joggers,Team Canada City Sweat Jogger,69.0,,0
359,Men's Clothes,Shorts,,"Fast and Free Lined Short 6""",39.0,4.1,161
360,Men's Clothes,Shirts,T-Shirts,The Fundamental T-Shirt Graphic,39.0,4.3,51
361,Men's Clothes,Coats & Jackets,,Stretch Cargo Jacket,99.0,4.7,50
362,Men's Clothes,Coats & Jackets,,Metal Vent Tech Midweight Half-Zip,69.0,4.2,31
363,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Pullover Hoodie Graphic,89.0,5.0,6
365,Men's Clothes,Shirts,Long Sleeve Shirts,Vital Drive Training Long Sleeve Shirt,59.0,2.8,30
366,Men's Clothes,Shirts,Short Sleeve Shirts,Ventilated Hiking Short Sleeve Shirt,39.0,3.9,18
367,Men's Clothes,Shorts,,"Commission Classic-Fit Short 9"" Warpstreme",59.0,4.2,279
368,Men's Clothes,Pants,Sweatpants,City Sweat Jogger Shorter Length Online Only,59.0,4.1,66
369,Men's Clothes,Pants,Trousers,Gridliner Pull-On Trouser,99.0,3.3,8
370,Men's Clothes,Shirts,Short Sleeve Shirts,Evolution Short Sleeve Polo Shirt,69.0,3.6,670
371,Men's Clothes,Shirts,Short Sleeve Shirts,Fast and Free Short Sleeve Shirt,39.0,3.8,41
372,Men's Clothes,Shirts,Short Sleeve Shirts,Relaxed-Fit Training Short Sleeve Shirt,49.0,4.6,113
373,Men's Clothes,Shirts,Long Sleeve Shirts,SenseKnit Running Long Sleeve Online Only,54.0,4.0,20
374,Men's Clothes,Shorts,,New Venture Short Pique Fabric,59.0,4.5,10
375,Men's Clothes,Coats & Jackets,,Cold Terrain Fleece Vest,79.0,4.0,34
376,Men's Clothes,Shorts,,"Pace Breaker Linerless Short 5""",39.0,4.5,502
377,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7"" Warpstreme",59.0,4.3,306
378,Men's Clothes,Coats & Jackets,,Down for It All Vest,94.0,4.2,197
379,Men's Clothes,Coats & Jackets,,Expeditionist Jacket,99.0,3.7,37
380,Men's Clothes,Coats & Jackets,,Side-Zip Insulated Hiking Vest,89.0,,0
381,Men's Clothes,Shirts,Polo Shirts,Stretch Golf Polo Shirt,69.0,3.5,53
382,Men's Clothes,Pants,Tights,"License to Train Tight 21""",59.0,3.7,63
383,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 32"" Utilitech",99.0,3.9,255
384,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Pullover Hoodie,59.0,4.2,490
385,Men's Clothes,Shirts,,Vital Drive Training Sleeveless Shirt Online Only,39.0,2.8,41
386,Men's Clothes,Shorts,,"License to Train Half Tight 9""",39.0,4.0,20
387,Men's Clothes,Pants,,"Balancer Pant 27""",89.0,4.5,108
388,Men's Clothes,Shorts,,"License to Train Linerless Short 5""",49.0,4.5,42
389,Men's Clothes,Shirts,Long Sleeve Shirts,Ventilated Hiking Long Sleeve Shirt,54.0,3.4,28
390,Men's Clothes,Shirts,T-Shirts,Team Canada lululemon Fundamental T-Shirt,44.0,1.0,1
391,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 34"" Utilitech",99.0,3.6,157
392,Men's Clothes,Coats & Jackets,,Cross Chill Jacket,129.0,4.5,39
393,Men's Clothes,Sweaters,,Textured Knit Half-Zip Sweater,89.0,4.4,43
394,Men's Clothes,Pants,Tights,"License to Train Tight 27"" Online Only",59.0,4.2,83
395,Men's Clothes,Pants,,Surge Hybrid Pant Reflective,69.0,4.3,9
396,Men's Clothes,Shirts,Long Sleeve Shirts,Relaxed-Fit Training Long Sleeve Shirt Online Only,54.0,4.7,37
397,Men's Clothes,Shorts,,"Surge Warm Half Tight 10"" Online Only",59.0,4.3,77
398,Men's Clothes,Coats & Jackets,,Cold City Parka,389.0,3.5,165
399,Men's Clothes,Hoodies & Sweatshirts,,Insulated Hiking Crew,89.0,,0
400,Men's Clothes,Shorts,,"Commission Golf Short 10"" Online Only",69.0,4.0,61
401,Men's Clothes,Coats & Jackets,,Switch Over Bomber Jacket,129.0,3.2,10
402,Men's Clothes,Shirts,Short Sleeve Shirts,lululemon Fundamental Pocket T-Shirt,39.0,3.5,74
403,Men's Clothes,Pants,Tights,"New Year License to Train Tight 27""",59.0,5.0,4
404,Men's Clothes,Pants,,Surge Hybrid Pant Shorter Reflective Online Only,69.0,5.0,2
405,Men's Clothes,Shorts,,"Surge Half Tight 8"" Online Only",59.0,4.4,33
406,Men's Clothes,Shorts,,"Surge Half Tight 10""",59.0,4.4,18
407,Men's Clothes,Shorts,,"Bowline Short 5"" Stretch Ripstop Online Only",39.0,4.2,170
408,Men's Clothes,Pants,Sweatpants,Surge Jogger Shorter,69.0,4.1,377
409,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 34"" Utilitech",99.0,4.2,66
410,Men's Clothes,Pants,Joggers,New Year License to Train Jogger,79.0,5.0,1
411,Men's Clothes,Shorts,,"Balancer Short 6"" Everlux",59.0,4.5,91
412,Men's Clothes,Shirts,Polo Shirts,Evolution Long Sleeve Polo Shirt,69.0,4.0,206
413,Men's Clothes,Shirts,Tank Tops,Metal Vent Tech Sleeveless Shirt 2.0,34.0,3.6,169
414,Men's Clothes,Shirts,Long Sleeve Shirts,Shift Stitch Crew,59.0,3.6,39
415,Men's Clothes,Shirts,Short Sleeve Shirts,Metal Vent Tech Polo Shirt 2.0,49.0,3.8,323
416,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 32"" Utilitech",99.0,4.2,120
417,Men's Clothes,Shorts,,"SenseKnit Running Short 10""",69.0,4.2,18
418,Men's Clothes,Shirts,Short Sleeve Shirts,Drysense Short Sleeve Shirt Motif,49.0,4.0,3
419,Men's Clothes,Shorts,,Vented Tennis Short  Online Only,59.0,4.3,40
420,Men's Clothes,Shorts,,"City Sweat Short 9""",39.0,4.3,226
421,Men's Clothes,Shirts,Long Sleeve Shirts,Fast and Free Long Sleeve Shirt Reflective,49.0,4.2,15
422,Men's Clothes,Hoodies & Sweatshirts,,Team Canada French Terry Oversized Hoodie,79.0,4.0,5
424,Men's Clothes,Coats & Jackets,,Stretch Ventilated Running Jacket,74.0,4.7,27
425,Men's Clothes,Hoodies & Sweatshirts,,French Terry Oversized Long Sleeve Crew,79.0,2.0,118
426,Men's Clothes,Pants,Joggers,Surge Jogger,69.0,3.9,486
427,Men's Clothes,Hoodies & Sweatshirts,,Shift Stitch Hoodie,64.0,3.5,43
428,Men's Clothes,Shorts,,"Lightweight Trail Running Short 7"" Online Only",59.0,3.3,6
429,Men's Clothes,Shirts,Long Sleeve Shirts,Metal Vent Tech Long Sleeve Shirt 2.0,49.0,3.7,367
430,Men's Clothes,Pants,,"Utilitech Pull-On Classic-Fit Pant 30""",99.0,4.0,42
431,Men's Clothes,Coats & Jackets,,Gridliner Fleece Blazer,109.0,4.0,13
432,Men's Clothes,Shorts,,"New Year Surge Lined Short 6""",49.0,3.0,1
433,Men's Clothes,Shorts,,"New Year Pace Breaker Linerless Short 7""",49.0,5.0,3
434,Men's Clothes,Coats & Jackets,,Snap-Front Collared Jacket,89.0,2.3,9
435,Men's Clothes,Pants,Trousers,ABC Relaxed-Fit Cropped Pant Utilitech,79.0,3.6,89
436,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie Montreal,69.0,3.0,1
437,Men's Clothes,Coats & Jackets,,Outpour StretchSeal Jacket,149.0,4.3,21
438,Men's Clothes,Pants,Tights,"New Year License to Train Tight 21""",59.0,5.0,1
439,Men's Clothes,Pants,Tights,"Surge Warm Tight 29""",69.0,4.0,49
440,Men's Clothes,Pants,Joggers,New Year Relaxed-Fit French Terry Jogger,79.0,3.3,22
441,Men's Clothes,Pants,,"Balancer Cropped Pant 22"" Online Only",79.0,4.8,19
442,Men's Clothes,Shirts,Short Sleeve Shirts,Evolution Short Sleeve Polo Shirt Pique Fabric,49.0,4.1,44
443,Men's Clothes,Pants,Joggers,End State Jogger Online Only,159.0,4.0,31
444,Men's Clothes,Shirts,Short Sleeve Shirts,Heavyweight Crepe Short Sleeve Shirt,49.0,3.3,17
445,Men's Clothes,Shorts,,"New Year Relaxed Fleece Short 9""",49.0,,0
446,Men's Clothes,Pants,Joggers,License to Train Jogger,79.0,4.1,235
447,Men's Clothes,Coats & Jackets,,Wunder Puff Long Jacket,279.0,3.8,18
448,Men's Clothes,Shorts,,"Pool Short 5""",49.0,3.6,93
449,Men's Clothes,Shirts,Short Sleeve Shirts,Always Agile Short Sleeve Shirt,39.0,4.1,95
450,Men's Clothes,Shorts,,"Water-Repellent Hiking Short 8""",49.0,4.3,18
451,Men's Clothes,Sweaters,,Water-Repellent Full-Zip Sweater,139.0,4.7,17
452,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie Calgary,69.0,5.0,5
453,Men's Clothes,Coats & Jackets,,Wunder Puff Vest Tech Canvas,199.0,4.3,16
454,Men's Clothes,Underwear,,"Always In Motion Boxer 5"" 5 Pack",79.0,4.1,411
455,Men's Clothes,Shirts,Button Down Shirts,Commission Long Sleeve Shirt,79.0,3.8,228
456,Men's Clothes,Shorts,,"Relaxed French Terry Short 9""",49.0,4.2,19
457,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt Calgary,39.0,4.0,2
458,Men's Clothes,Pants,Joggers,ABC Jogger DWR Online Only,74.0,3.9,51
459,Men's Clothes,Shirts,Short Sleeve Shirts,Vented Tennis Short Sleeve Shirt,49.0,3.6,11
460,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt Montreal,39.0,,0
461,Men's Clothes,Coats & Jackets,,Fleece Hiking Zip Up,99.0,4.3,12
462,Men's Clothes,Coats & Jackets,,Outpour StretchSeal Field Jacket,199.0,4.5,17
463,Men's Clothes,Shirts,Button Down Shirts,Gridliner Fleece Overshirt,99.0,4.6,34
464,Men's Clothes,Hoodies & Sweatshirts,,GridLiner Fleece Hoodie,74.0,3.5,42
465,Men's Clothes,Pants,,"Utilitech Pull-On Relaxed-Fit Pant 27""",99.0,4.3,14
466,Men's Clothes,Pants,Joggers,Team Canada Classic-Fit Fleece Jogger,89.0,4.3,3
467,Men's Clothes,Shorts,,"Everlux Yoga Short 6""",59.0,3.6,16
468,Men's Clothes,Pants,Sweatpants,License to Train Pant,79.0,3.9,142
469,Men's Clothes,Coats & Jackets,,Insulated Hiking Vest,99.0,4.5,15
470,Men's Clothes,Coats & Jackets,,Water-Repellent Fleece Hiking Anorak,149.0,4.4,23
471,Men's Clothes,Shirts,Long Sleeve Shirts,The Fundamental Long Sleeve Henley Online Only,49.0,3.0,53
472,Men's Clothes,Shorts,,"Surge Lined Short 6""",39.0,3.9,700
473,Men's Clothes,Coats & Jackets,,Water-Repellent Fleece Hiking Vest,99.0,4.5,15
474,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie Toronto,69.0,4.5,2
475,Men's Clothes,Shirts,Short Sleeve Shirts,Luxtreme Zip-Front Polo Shirt Online Only,59.0,4.8,8
476,Men's Clothes,Pants,,"Commission Slim-Fit Pant 34"" Warpstreme",99.0,4.4,69
477,Men's Clothes,Coats & Jackets,,New Year Quilted Light Insulation Vest,104.0,5.0,3
478,Men's Clothes,Coats & Jackets,,Wunder Puff Jacket Tech Canvas,249.0,4.5,24
479,Men's Clothes,Coats & Jackets,,Packable Hiking Anorak,99.0,4.3,3
480,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt Montreal,49.0,4.0,2
481,Men's Clothes,Sweaters,,Textured Knit Crewneck Sweater,79.0,4.0,94
482,Men's Clothes,Pants,Joggers,Classic-Fit Fleece Jogger,79.0,4.7,42
483,Men's Clothes,Shorts,,"Surge Lined Short 6"" Special Edition",49.0,3.5,81
484,Men's Clothes,Shirts,Short Sleeve Shirts,Chest Pocket Relaxed Fit T-Shirt Oxford,39.0,2.6,39
485,Men's Clothes,Shirts,Long Sleeve Shirts,Shift Stitch Long Sleeve Henley,79.0,2.6,14
486,Men's Clothes,Coats & Jackets,,Wunder Puff Jacket,149.0,4.4,589
487,Men's Clothes,Pants,,"Commission Slim-Fit Pant 32"" Warpstreme",99.0,3.8,777
488,Men's Clothes,Hoodies & Sweatshirts,,Metal Vent Tech Half-Zip 2.0,49.0,3.9,275
489,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt Toronto,49.0,5.0,1
490,Men's Clothes,Coats & Jackets,,lululemon lab Down-Fill Jacquard Parka Online Only,549.0,2.3,3
491,Men's Clothes,Hoodies & Sweatshirts,,Heavyweight Crepe Half Zip,79.0,3.7,36
492,Men's Clothes,Coats & Jackets,,New Year Quilted Light Insulation Jacket,139.0,5.0,1
493,Men's Clothes,Underwear,,"Rapid Vent Tech Boxer 5"" Online Only",24.0,2.3,14
494,Men's Clothes,Shirts,Short Sleeve Shirts,Fast and Free Short Sleeve Shirt Reflective,39.0,1.0,1
495,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt Toronto,39.0,5.0,3
496,Men's Clothes,Sweaters,,Water-Repellent Half-Zip Hooded Sweater,149.0,4.0,6
497,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie Vancouver,69.0,4.8,4
498,Men's Clothes,Pants,,"Fleece Hiking Pant 29""",129.0,4.0,9
499,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt Vancouver,39.0,5.0,3
500,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt Calgary,49.0,,0
501,Men's Clothes,Underwear,,"Always In Motion Mesh Boxer 5""",24.0,3.7,178
502,Men's Clothes,Hoodies & Sweatshirts,,Surge Warm Half-Zip,59.0,4.0,365
503,Men's Clothes,Pants,,"Commission Classic-Fit Pant 34"" Warpstreme",99.0,4.2,307
504,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt Vancouver,49.0,,0
505,Men's Clothes,Pants,Sweatpants,Discipline Pant Tall,79.0,3.9,123
506,Men's Clothes,Pants,Joggers,GridLiner Fleece Jogger,69.0,3.7,64
507,Men's Clothes,Shorts,,"Vital Drive Training Half Tight 10""",59.0,5.0,2
508,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7"" WovenAir",49.0,4.0,120
509,Men's Clothes,Sweaters,,Merino Wool-Blend Cardigan,99.0,4.5,24
510,Men's Clothes,Coats & Jackets,,Collared Half-Zip Jacket,94.0,4.3,11
511,Men's Clothes,Coats & Jackets,,Surge Warm Half Zip,79.0,4.0,365
512,Men's Clothes,Pants,,"Utilitarian Cargo Pant 29"" Online Only",89.0,3.6,22
514,Men's Clothes,Shirts,Long Sleeve Shirts,New Venture Slim-Fit Long Sleeve Shirt,89.0,3.6,169
515,Men's Clothes,Hoodies & Sweatshirts,,At Ease Crew Online Only,79.0,4.3,148
516,Men's Clothes,Shirts,Short Sleeve Shirts,Water-Repellent Hiking Short Sleeve Shirt,69.0,4.8,8
517,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt CPC Logo,39.0,4.0,3
518,Men's Clothes,Pants,,Surge Hybrid Pant Tall Reflective Online Only,69.0,2.0,1
519,Men's Clothes,Shirts,Short Sleeve Shirts,Commission Short Sleeve T-Shirt,44.0,4.0,29
520,Men's Clothes,Coats & Jackets,,lululemon lab Packable Anorak Online Only,159.0,5.0,1
521,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Pullover Hoodie Pride,89.0,4.5,4
522,Men's Clothes,Shorts,,"Pool Short 7""",49.0,3.2,104
523,Men's Clothes,Shirts,Short Sleeve Shirts,Metal Vent Breathe Short Sleeve Shirt,49.0,3.7,152
524,Men's Clothes,Coats & Jackets,,Water-Repellent Hiking Convertible Bomber Jacket,84.0,,0
525,Men's Clothes,Shorts,,"Fast and Free Short 3"" Online Only",49.0,3.4,254
526,Men's Clothes,Shorts,,"Relaxed-Fit Training Short 8""",49.0,4.2,9
528,Men's Clothes,Shirts,Short Sleeve Shirts,All Terrain Short Sleeve Shirt,44.0,3.7,331
529,Men's Clothes,Shorts,,"lululemon lab Relaxed-Fit Pleated Short 7""",49.0,3.8,4
530,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt CPC Logo,54.0,5.0,7
531,Men's Clothes,Shirts,Short Sleeve Shirts,In Sequence Short Sleeve Shirt,49.0,3.8,18
532,Men's Clothes,Shirts,Short Sleeve Shirts,Square-Neck Running Short Sleeve Shirt,69.0,5.0,6
533,Men's Clothes,Coats & Jackets,,Navigation Down Vest,119.0,4.1,17
534,Men's Clothes,Pants,,lululemon lab Wool-Blend Pant Shorter Length,79.0,4.6,13
535,Men's Clothes,Shirts,Long Sleeve Shirts,Metal Vent Breathe Long Sleeve Shirt,59.0,3.8,62
536,Men's Clothes,Shirts,Long Sleeve Shirts,Relaxed Mesh Pocketed Long Sleeve,64.0,3.0,2
537,Men's Clothes,Shirts,T-Shirts,5 Year Basic T-Shirt Pride,49.0,4.0,4
538,Men's Clothes,Socks,,Team Canada Men's Power Stride Crew Sock 2 Pack COC Logo,19.0,3.6,12
539,Men's Clothes,Socks,,Team Canada Men's Daily Stride Boot Crew Sock Maple Warm COC Logo,9.0,4.0,3
540,Men's Clothes,Socks,,Men's Power Stride Tab Sock,9.0,3.7,22
541,Men's Clothes,Socks,,Men's Power Stride Crew Sock Online Only,14.0,3.1,7
542,Men's Clothes,Socks,,Men's MacroPillow Tab Running Sock Medium Cushioning,14.0,3.5,33
543,Men's Clothes,Socks,,Men's Power Stride Ankle Sock,9.0,4.7,15
544,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 3 Pack Multi-Colour,24.0,5.0,4
545,Men's Clothes,Socks,,Men's MacroPillow Ankle Running Sock Medium Cushioning,19.0,3.2,18
546,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 3 Pack,24.0,3.5,59
547,Men's Clothes,Socks,,Men's Power Stride Crew Sock Multi-Colour,14.0,2.0,1
548,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Tie Dye,9.0,3.8,20
549,Men's Clothes,Socks,,Men's MicroPillow Compression Knee-High Running Sock Light Cushioning,29.0,2.4,7
550,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Tie Dye lululemon,14.0,4.1,11
551,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Sun Rainbow,9.0,4.6,5
552,Men's Clothes,Socks,,Men's Power Stride Hiking Crew Sock,19.0,4.3,3
553,Men's Clothes,Socks,,Men's Power Stride Tab Sock 3 Pack Multi-Colour,24.0,4.4,10
554,Men's Clothes,Socks,,Men's MicroPillow Tab Running Sock Light Cushioning,19.0,3.0,26
555,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Stripe lululemon Wordmark,14.0,4.7,15
556,Men's Clothes,Socks,,Men's Power Stride Tab Sock 3 Pack,24.0,3.7,61
557,Men's Clothes,Socks,,Men's Daily Stride Crew Sock Tie Dye lululemon Wordmark,14.0,3.0,1
558,Men's Clothes,Socks,,Men's Power Stride Crew Sock 2 Pack Stripe,24.0,3.6,11
559,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 5 Pack,39.0,3.3,25
560,Men's Clothes,Socks,,Team Canada Men's Daily Stride Boot Crew Sock Warm COC Logo,14.0,,0
561,Men's Clothes,Socks,,Men's Power Stride Tab Sock 5 Pack,39.0,3.8,66
562,Men's Clothes,Socks,,Men's Find Your Balance Studio Tab Sock,19.0,1.7,7
563,Accessories,Bags,,Future Legacy Crossbody Bag,19.0,4.5,607
569,Accessories,Hats,,Men's Cold Terrain Running Ear Warmer,19.0,,0
570,Accessories,Bags,,Fast and Free Running Belt,19.0,4.2,145
572,Accessories,Gloves & Mittens,,Men's Cold Terrain Hooded Gloves Tech,19.0,,0
573,Accessories,Gloves & Mittens,,Men's Cold Terrain Running Gloves Tech,29.0,3.1,43
